0.329,7.529
0.383,8.420
0.084,8.420
0.133,8.420
-0.216,6.447
0.053,6.447
-0.134,6.447
0.231,6.951
0.651,11.530
0.739,12.204
1.029,13.753
1.110,14.065
1.433,15.019
1.407,15.019
1.416,15.019
1.290,15.019
0.854,15.003
0.098,13.282
-0.442,4.509
-1.113,-6.329
-1.788,-9.940
-2.222,-11.152
-2.753,-12.184
-2.957,-12.525
-3.050,-12.669
-2.825,-12.669
-2.504,-12.668
-1.909,-12.634
-1.099,-11.784
-0.439,-7.750
0.403,9.324
0.779,12.814
1.435,15.024
1.787,15.746
1.728,15.746
1.601,15.746
1.166,15.741
0.691,15.578
0.110,13.827
-0.424,5.312
-0.864,-3.250
-1.147,-6.276
-1.165,-6.421
-1.410,-8.022
-1.119,-8.022
-0.896,-7.966
-0.242,-3.088
0.220,7.199
0.990,14.381
1.536,15.495
2.005,16.097
2.106,16.243
2.350,16.558
2.462,16.688
2.242,16.688
2.021,16.688
1.702,16.686
1.149,16.636
0.797,16.462
0.124,14.582
0.015,13.657
-0.424,5.897
-0.793,-1.624
-0.822,-2.069
-1.152,-5.802
-1.228,-6.403
-1.447,-7.793
-1.375,-7.793
-1.320,-7.793
-1.320,-7.793
-1.309,-7.793
-1.298,-7.793
-1.027,-7.788
-0.859,-7.671
-0.633,-7.018
-0.552,-6.530
0.040,3.540
0.173,6.629
0.309,9.232
0.338,9.698
0.303,9.698
0.188,9.698
0.040,9.698
-0.237,7.831
-0.616,0.619
-1.058,-5.262
-1.191,-6.316
-1.800,-9.357
-1.564,-9.357
-1.559,-9.357
-1.114,-9.292
-0.693,-8.245
-0.252,-3.419
0.357,9.772
1.101,14.990
1.764,16.077
2.496,16.726
3.094,17.298
3.041,17.298
3.118,17.317
