2019-02-13 22:17:34.439850: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 AVX512F FMA
2019-02-13 22:17:34 DEBUG __main__:46 [0;31;40mTest multiple plays[0m
2019-02-13 22:17:34 DEBUG __main__:76 Processing method: sin, weight: 1, width: 1
2019-02-13 22:17:34 DEBUG core:83 Initialize *weight* randomly...
2019-02-13 22:17:43 DEBUG core:83 Initialize *weight* randomly...
2019-02-13 22:17:54 DEBUG core:83 Initialize *weight* randomly...
2019-02-13 22:18:06 DEBUG core:83 Initialize *weight* randomly...
2019-02-13 22:24:35 DEBUG core:639 Epoch: 1, Loss: 2.7182672023773193
2019-02-13 22:24:39 DEBUG core:639 Epoch: 2, Loss: 2.3746776580810547
2019-02-13 22:24:43 DEBUG core:639 Epoch: 3, Loss: 2.053206443786621
2019-02-13 22:24:47 DEBUG core:639 Epoch: 4, Loss: 1.753639817237854
2019-02-13 22:24:51 DEBUG core:639 Epoch: 5, Loss: 1.476742148399353
2019-02-13 22:24:55 DEBUG core:639 Epoch: 6, Loss: 1.2240619659423828
2019-02-13 22:24:59 DEBUG core:639 Epoch: 7, Loss: 0.9975079298019409
2019-02-13 22:25:03 DEBUG core:639 Epoch: 8, Loss: 0.7988650798797607
2019-02-13 22:25:07 DEBUG core:639 Epoch: 9, Loss: 0.6295047402381897
2019-02-13 22:25:11 DEBUG core:639 Epoch: 10, Loss: 0.48951539397239685
2019-02-13 22:25:15 DEBUG core:639 Epoch: 11, Loss: 0.3779143691062927
2019-02-13 22:25:19 DEBUG core:639 Epoch: 12, Loss: 0.29251301288604736
2019-02-13 22:25:23 DEBUG core:639 Epoch: 13, Loss: 0.23007793724536896
2019-02-13 22:25:27 DEBUG core:639 Epoch: 14, Loss: 0.18667250871658325
2019-02-13 22:25:31 DEBUG core:639 Epoch: 15, Loss: 0.15810202062129974
2019-02-13 22:25:35 DEBUG core:639 Epoch: 16, Loss: 0.14036668837070465
2019-02-13 22:25:39 DEBUG core:639 Epoch: 17, Loss: 0.13002069294452667
2019-02-13 22:25:43 DEBUG core:639 Epoch: 18, Loss: 0.12436653673648834
2019-02-13 22:25:48 DEBUG core:639 Epoch: 19, Loss: 0.12148097157478333
2019-02-13 22:25:52 DEBUG core:639 Epoch: 20, Loss: 0.12011037021875381
2019-02-13 22:25:56 DEBUG core:639 Epoch: 21, Loss: 0.11950734257698059
2019-02-13 22:26:00 DEBUG core:639 Epoch: 22, Loss: 0.11926322430372238
2019-02-13 22:26:04 DEBUG core:639 Epoch: 23, Loss: 0.11917326599359512
2019-02-13 22:26:08 DEBUG core:639 Epoch: 24, Loss: 0.11914362758398056
2019-02-13 22:26:12 DEBUG core:639 Epoch: 25, Loss: 0.11913526058197021
2019-02-13 22:26:16 DEBUG core:639 Epoch: 26, Loss: 0.11913324147462845
2019-02-13 22:26:20 DEBUG core:639 Epoch: 27, Loss: 0.11913300305604935
2019-02-13 22:26:24 DEBUG core:639 Epoch: 28, Loss: 0.11913292109966278
2019-02-13 22:26:28 DEBUG core:639 Epoch: 29, Loss: 0.11913298815488815
2019-02-13 22:26:32 DEBUG core:639 Epoch: 30, Loss: 0.11913294345140457
2019-02-13 22:26:37 DEBUG core:639 Epoch: 31, Loss: 0.11913292109966278
2019-02-13 22:26:41 DEBUG core:639 Epoch: 32, Loss: 0.11913292109966278
2019-02-13 22:26:45 DEBUG core:639 Epoch: 33, Loss: 0.11913293600082397
2019-02-13 22:26:49 DEBUG core:639 Epoch: 34, Loss: 0.11913290619850159
2019-02-13 22:26:53 DEBUG core:639 Epoch: 35, Loss: 0.11913293600082397
2019-02-13 22:26:57 DEBUG core:639 Epoch: 36, Loss: 0.11913290619850159
2019-02-13 22:27:01 DEBUG core:639 Epoch: 37, Loss: 0.11913293600082397
2019-02-13 22:27:05 DEBUG core:639 Epoch: 38, Loss: 0.11913293600082397
2019-02-13 22:27:09 DEBUG core:639 Epoch: 39, Loss: 0.11913290619850159
2019-02-13 22:27:13 DEBUG core:639 Epoch: 40, Loss: 0.11913296580314636
2019-02-13 22:27:17 DEBUG core:639 Epoch: 41, Loss: 0.11913295090198517
2019-02-13 22:27:21 DEBUG core:639 Epoch: 42, Loss: 0.11913294345140457
2019-02-13 22:27:25 DEBUG core:639 Epoch: 43, Loss: 0.11913295835256577
2019-02-13 22:27:30 DEBUG core:639 Epoch: 44, Loss: 0.11913295835256577
2019-02-13 22:27:34 DEBUG core:639 Epoch: 45, Loss: 0.11913295835256577
2019-02-13 22:27:38 DEBUG core:639 Epoch: 46, Loss: 0.11913296580314636
2019-02-13 22:27:42 DEBUG core:639 Epoch: 47, Loss: 0.11913296580314636
2019-02-13 22:27:46 DEBUG core:639 Epoch: 48, Loss: 0.11913296580314636
2019-02-13 22:27:50 DEBUG core:639 Epoch: 49, Loss: 0.11913296580314636
2019-02-13 22:27:54 DEBUG core:639 Epoch: 50, Loss: 0.11913296580314636
2019-02-13 22:27:58 DEBUG core:639 Epoch: 51, Loss: 0.11913296580314636
2019-02-13 22:28:02 DEBUG core:639 Epoch: 52, Loss: 0.11913296580314636
2019-02-13 22:28:06 DEBUG core:639 Epoch: 53, Loss: 0.11913296580314636
2019-02-13 22:28:11 DEBUG core:639 Epoch: 54, Loss: 0.11913296580314636
2019-02-13 22:28:15 DEBUG core:639 Epoch: 55, Loss: 0.11913296580314636
2019-02-13 22:28:19 DEBUG core:639 Epoch: 56, Loss: 0.11913296580314636
2019-02-13 22:28:23 DEBUG core:639 Epoch: 57, Loss: 0.11913296580314636
2019-02-13 22:28:27 DEBUG core:639 Epoch: 58, Loss: 0.11913296580314636
2019-02-13 22:28:31 DEBUG core:639 Epoch: 59, Loss: 0.11913296580314636
2019-02-13 22:28:35 DEBUG core:639 Epoch: 60, Loss: 0.11913296580314636
2019-02-13 22:28:40 DEBUG core:639 Epoch: 61, Loss: 0.11913296580314636
2019-02-13 22:28:44 DEBUG core:639 Epoch: 62, Loss: 0.11913298070430756
2019-02-13 22:28:48 DEBUG core:639 Epoch: 63, Loss: 0.11913298070430756
2019-02-13 22:28:52 DEBUG core:639 Epoch: 64, Loss: 0.11913298070430756
2019-02-13 22:28:56 DEBUG core:639 Epoch: 65, Loss: 0.11913295090198517
2019-02-13 22:29:00 DEBUG core:639 Epoch: 66, Loss: 0.11913295090198517
2019-02-13 22:29:04 DEBUG core:639 Epoch: 67, Loss: 0.11913295090198517
2019-02-13 22:29:09 DEBUG core:639 Epoch: 68, Loss: 0.11913295090198517
2019-02-13 22:29:13 DEBUG core:639 Epoch: 69, Loss: 0.11913295090198517
2019-02-13 22:29:17 DEBUG core:639 Epoch: 70, Loss: 0.11913295090198517
2019-02-13 22:29:21 DEBUG core:639 Epoch: 71, Loss: 0.11913295090198517
2019-02-13 22:29:25 DEBUG core:639 Epoch: 72, Loss: 0.11913295090198517
