58.000,184520.906,1.904,45.886,0.049,36.855
59.000,184517.719,1.905,46.050,0.049,36.854
60.000,184518.312,1.906,46.209,0.050,36.854
61.000,184517.125,1.908,46.362,0.050,36.854
62.000,184516.031,1.910,46.511,0.050,36.853
63.000,184515.188,1.912,46.655,0.050,36.853
64.000,184516.312,1.914,46.795,0.051,36.853
65.000,184515.906,1.916,46.930,0.051,36.852
66.000,184514.344,1.918,47.061,0.051,36.852
67.000,184514.594,1.920,47.189,0.051,36.852
68.000,184514.219,1.923,47.312,0.052,36.851
69.000,184515.219,1.925,47.431,0.052,36.851
70.000,184512.734,1.928,47.547,0.052,36.851
71.000,184513.625,1.930,47.659,0.052,36.851
72.000,184478.000,1.933,47.768,0.052,36.843
73.000,184477.125,1.935,47.874,0.052,36.843
74.000,184478.469,1.938,47.977,0.053,36.843
75.000,184442.469,1.940,48.077,0.053,36.836
76.000,184442.000,1.943,48.174,0.053,36.835
77.000,184441.094,1.945,48.269,0.053,36.835
78.000,184439.688,1.948,48.361,0.053,36.835
79.000,184440.875,1.951,48.451,0.053,36.835
80.000,184440.500,1.953,48.538,0.053,36.835
81.000,184440.062,1.956,48.624,0.054,36.834
82.000,184440.062,1.958,48.706,0.054,36.834
83.000,184439.156,1.961,48.787,0.054,36.834
84.000,184438.234,1.963,48.866,0.054,36.834
85.000,184441.281,1.966,48.942,0.054,36.834
86.000,184405.109,1.968,49.017,0.054,36.827
87.000,184403.281,1.971,49.090,0.054,36.826
88.000,184403.828,1.973,49.161,0.054,36.826
89.000,184366.688,1.976,49.231,0.054,36.819
90.000,184369.375,1.978,49.300,0.054,36.819
91.000,184367.375,1.980,49.367,0.055,36.819
92.000,184367.219,1.983,49.432,0.055,36.819
93.000,184366.594,1.985,49.497,0.055,36.819
94.000,184367.875,1.987,49.560,0.055,36.819
95.000,184367.125,1.990,49.622,0.055,36.819
96.000,184367.047,1.992,49.682,0.055,36.819
97.000,184366.844,1.994,49.742,0.055,36.818
98.000,184366.188,1.997,49.800,0.055,36.818
99.000,184365.344,1.999,49.857,0.055,36.818
100.000,184331.031,2.001,49.912,0.055,36.811
101.000,184330.297,2.003,49.967,0.055,36.811
102.000,184329.906,2.005,50.021,0.055,36.811
103.000,184329.125,2.008,50.074,0.055,36.811
104.000,184330.516,2.010,50.126,0.055,36.811
105.000,184330.297,2.012,50.177,0.055,36.811
106.000,184294.656,2.014,50.227,0.055,36.803
107.000,184292.406,2.016,50.276,0.055,36.803
108.000,184293.750,2.018,50.325,0.056,36.803
109.000,184293.875,2.020,50.373,0.056,36.803
110.000,184256.938,2.022,50.421,0.056,36.796
111.000,184222.062,2.024,50.468,0.056,36.789
112.000,184221.312,2.026,50.514,0.056,36.789
113.000,184115.375,2.028,50.560,0.056,36.767
114.000,184078.938,2.031,50.606,0.056,36.760
115.000,184114.047,2.033,50.653,0.056,36.767
116.000,184042.656,2.035,50.698,0.056,36.753
117.000,184042.766,2.037,50.744,0.056,36.753
118.000,184005.906,2.039,50.791,0.056,36.745
119.000,184007.188,2.041,50.837,0.056,36.745
120.000,184004.969,2.044,50.883,0.056,36.745
121.000,184005.328,2.046,50.929,0.056,36.745
122.000,184004.156,2.048,50.975,0.056,36.745
123.000,184002.328,2.051,51.020,0.056,36.744
124.000,184003.172,2.053,51.065,0.056,36.744
125.000,184003.047,2.055,51.110,0.056,36.744
126.000,183965.125,2.057,51.154,0.056,36.737
127.000,183929.125,2.060,51.198,0.056,36.730
128.000,183965.875,2.062,51.242,0.056,36.737
129.000,183965.906,2.064,51.286,0.056,36.737
130.000,183891.156,2.067,51.328,0.056,36.722
131.000,183891.453,2.069,51.371,0.056,36.722
132.000,183892.656,2.071,51.413,0.057,36.722
133.000,183855.469,2.073,51.455,0.057,36.715
134.000,183891.031,2.076,51.497,0.057,36.722
135.000,183891.188,2.078,51.538,0.057,36.722
136.000,183854.578,2.080,51.578,0.057,36.714
137.000,183891.625,2.083,51.619,0.057,36.722
138.000,183854.000,2.085,51.658,0.057,36.714
139.000,183889.594,2.087,51.698,0.057,36.721
140.000,183889.438,2.089,51.736,0.057,36.721
141.000,183851.188,2.091,51.774,0.057,36.713
142.000,183852.234,2.093,51.811,0.057,36.714
143.000,183886.609,2.096,51.848,0.057,36.720
144.000,183849.234,2.098,51.885,0.057,36.713
145.000,183887.172,2.100,51.920,0.057,36.720
146.000,183886.922,2.102,51.955,0.057,36.720
147.000,183854.734,2.104,51.989,0.057,36.714
148.000,183849.531,2.106,52.023,0.057,36.713
149.000,183886.156,2.108,52.056,0.057,36.720
150.000,183738.484,2.110,52.088,0.057,36.691
151.000,183775.797,2.112,52.121,0.057,36.698
152.000,183703.172,2.113,52.153,0.057,36.684
153.000,183701.812,2.115,52.185,0.057,36.683
154.000,183737.500,2.117,52.216,0.057,36.690
155.000,183701.406,2.119,52.248,0.057,36.683
156.000,183664.734,2.121,52.279,0.057,36.676
157.000,183702.594,2.123,52.311,0.057,36.683
158.000,183699.359,2.125,52.342,0.057,36.683
159.000,183662.750,2.127,52.373,0.057,36.675
160.000,183625.438,2.129,52.403,0.057,36.668
161.000,183587.906,2.131,52.433,0.057,36.660
162.000,183552.641,2.133,52.464,0.057,36.653
163.000,183553.344,2.135,52.494,0.057,36.653
164.000,183552.344,2.136,52.524,0.057,36.653
165.000,183550.750,2.138,52.554,0.057,36.653
166.000,183551.469,2.140,52.584,0.057,36.653
167.000,183474.812,2.142,52.614,0.057,36.638
168.000,183438.125,2.144,52.644,0.057,36.630
169.000,183475.391,2.146,52.674,0.058,36.638
170.000,183402.594,2.148,52.703,0.058,36.623
171.000,183402.406,2.150,52.733,0.058,36.623
172.000,183362.531,2.152,52.763,0.058,36.615
173.000,183326.688,2.154,52.793,0.058,36.608
174.000,183327.094,2.156,52.823,0.058,36.608
175.000,183325.641,2.158,52.852,0.058,36.607
176.000,183288.453,2.160,52.882,0.058,36.600
177.000,183286.000,2.162,52.912,0.058,36.599
178.000,183325.250,2.164,52.941,0.058,36.607
179.000,183249.031,2.166,52.970,0.058,36.592
180.000,183288.812,2.168,52.999,0.058,36.600
181.000,183175.406,2.170,53.028,0.058,36.577
182.000,183210.641,2.172,53.057,0.058,36.584
183.000,183209.734,2.174,53.085,0.058,36.584
184.000,183097.469,2.176,53.114,0.058,36.562
185.000,183135.391,2.178,53.142,0.058,36.569
186.000,183171.875,2.180,53.170,0.058,36.576
187.000,183097.375,2.182,53.197,0.058,36.561
188.000,183060.500,2.184,53.225,0.058,36.554
189.000,183057.781,2.186,53.252,0.058,36.553
190.000,182947.234,2.188,53.279,0.058,36.531
191.000,182949.125,2.190,53.307,0.058,36.532
192.000,182948.375,2.192,53.334,0.058,36.532
193.000,182945.219,2.194,53.362,0.058,36.531
194.000,182941.516,2.196,53.389,0.058,36.530
195.000,182980.562,2.198,53.416,0.058,36.538
196.000,182907.156,2.200,53.442,0.058,36.523
197.000,182905.547,2.201,53.469,0.058,36.523
198.000,182866.844,2.203,53.495,0.058,36.515
199.000,182866.828,2.205,53.521,0.058,36.515
200.000,182790.438,2.207,53.546,0.058,36.500
201.000,182788.891,2.209,53.572,0.058,36.499
202.000,182752.312,2.211,53.597,0.058,36.492
203.000,182714.656,2.213,53.622,0.058,36.484
204.000,182715.625,2.214,53.647,0.059,36.485
205.000,182713.641,2.216,53.671,0.059,36.484
206.000,182675.422,2.218,53.696,0.059,36.477
207.000,182640.656,2.220,53.720,0.059,36.470
208.000,182673.078,2.222,53.744,0.059,36.476
209.000,182636.688,2.223,53.768,0.059,36.469
210.000,182598.734,2.225,53.791,0.059,36.461
211.000,182561.500,2.227,53.814,0.059,36.454
212.000,182524.219,2.228,53.837,0.059,36.446
213.000,182522.812,2.230,53.860,0.059,36.446
214.000,182522.406,2.232,53.882,0.059,36.446
215.000,182560.453,2.233,53.905,0.059,36.453
216.000,182519.406,2.235,53.927,0.059,36.445
217.000,182517.906,2.237,53.948,0.059,36.445
218.000,182519.594,2.238,53.969,0.059,36.445
219.000,182519.219,2.240,53.989,0.059,36.445
220.000,182555.422,2.241,54.009,0.059,36.452
221.000,182517.531,2.243,54.028,0.059,36.445
222.000,182478.500,2.244,54.046,0.059,36.437
223.000,182439.953,2.245,54.064,0.059,36.429
224.000,182479.703,2.246,54.082,0.059,36.437
225.000,182439.094,2.248,54.098,0.059,36.429
226.000,182477.000,2.249,54.115,0.059,36.436
227.000,182438.406,2.250,54.131,0.059,36.429
228.000,182439.031,2.251,54.147,0.059,36.429
229.000,182439.438,2.252,54.162,0.059,36.429
230.000,182436.797,2.253,54.177,0.059,36.428
231.000,182396.562,2.254,54.191,0.059,36.420
232.000,182437.594,2.255,54.205,0.059,36.428
233.000,182359.531,2.256,54.218,0.059,36.413
234.000,182397.625,2.257,54.230,0.059,36.420
235.000,182397.875,2.257,54.243,0.059,36.420
236.000,182396.219,2.258,54.255,0.059,36.420
237.000,182433.109,2.259,54.267,0.059,36.427
238.000,182431.625,2.260,54.278,0.059,36.427
239.000,182392.281,2.260,54.289,0.059,36.419
240.000,182356.672,2.261,54.299,0.059,36.412
241.000,182430.922,2.262,54.309,0.059,36.427
242.000,182393.344,2.262,54.318,0.059,36.419
243.000,182279.094,2.263,54.327,0.059,36.397
244.000,182353.938,2.263,54.336,0.059,36.412
245.000,182201.469,2.263,54.344,0.059,36.381
246.000,182125.703,2.264,54.353,0.059,36.366
247.000,182201.406,2.264,54.362,0.059,36.381
248.000,182161.109,2.265,54.372,0.059,36.373
249.000,182123.844,2.266,54.381,0.059,36.366
250.000,182235.750,2.266,54.390,0.059,36.388
251.000,182159.156,2.267,54.399,0.059,36.373
252.000,182122.562,2.267,54.408,0.059,36.365
253.000,182159.469,2.267,54.417,0.059,36.373
254.000,182158.859,2.268,54.425,0.059,36.373
255.000,182119.344,2.268,54.434,0.059,36.365
256.000,182159.344,2.269,54.443,0.059,36.373
257.000,182081.156,2.269,54.452,0.059,36.357
258.000,182115.547,2.270,54.461,0.059,36.364
259.000,182044.312,2.270,54.470,0.059,36.350
260.000,182080.438,2.271,54.478,0.059,36.357
261.000,182116.812,2.271,54.487,0.059,36.364
262.000,181964.500,2.272,54.496,0.059,36.334
263.000,181966.453,2.272,54.505,0.059,36.334
264.000,181965.344,2.273,54.514,0.059,36.334
265.000,181962.812,2.273,54.523,0.059,36.333
266.000,181810.469,2.274,54.532,0.059,36.303
267.000,181814.406,2.274,54.542,0.059,36.304
268.000,181846.906,2.275,54.553,0.059,36.310
269.000,181774.078,2.276,54.564,0.059,36.295
270.000,181806.562,2.276,54.576,0.059,36.302
271.000,181733.469,2.277,54.588,0.059,36.287
272.000,181768.156,2.278,54.601,0.059,36.294
273.000,181767.969,2.279,54.613,0.059,36.294
274.000,181769.125,2.280,54.626,0.059,36.294
275.000,181768.578,2.280,54.639,0.059,36.294
276.000,181766.297,2.281,54.652,0.059,36.294
277.000,181727.047,2.282,54.665,0.059,36.286
278.000,181649.500,2.283,54.679,0.059,36.270
279.000,181762.094,2.284,54.692,0.059,36.293
280.000,181612.734,2.285,54.704,0.059,36.263
281.000,181648.359,2.286,54.717,0.059,36.270
282.000,181647.625,2.287,54.730,0.060,36.270
283.000,181572.156,2.287,54.743,0.060,36.255
284.000,181566.859,2.288,54.757,0.060,36.254
285.000,181568.500,2.289,54.769,0.060,36.254
286.000,181492.891,2.290,54.783,0.060,36.239
287.000,181456.250,2.291,54.796,0.060,36.232
288.000,181493.484,2.292,54.809,0.060,36.239
289.000,181413.391,2.293,54.823,0.060,36.223
290.000,181525.578,2.293,54.836,0.060,36.245
291.000,181411.469,2.294,54.850,0.060,36.223
292.000,181449.703,2.295,54.863,0.060,36.230
293.000,181373.000,2.296,54.876,0.060,36.215
294.000,181336.688,2.297,54.889,0.060,36.208
295.000,181215.531,2.298,54.903,0.060,36.183
296.000,181254.562,2.299,54.916,0.060,36.191
297.000,181215.344,2.300,54.930,0.060,36.183
298.000,181176.781,2.301,54.943,0.060,36.176
299.000,181253.625,2.301,54.957,0.060,36.191
300.000,181179.328,2.302,54.970,0.060,36.176
301.000,181142.875,2.303,54.984,0.060,36.169
302.000,181213.156,2.304,54.998,0.060,36.183
303.000,181138.031,2.305,55.012,0.060,36.168
304.000,181097.906,2.306,55.026,0.060,36.160
305.000,181170.812,2.307,55.040,0.060,36.174
306.000,181131.359,2.308,55.054,0.060,36.166
307.000,181131.562,2.309,55.067,0.060,36.166
308.000,181097.688,2.310,55.080,0.060,36.160
309.000,181096.531,2.310,55.094,0.060,36.159
310.000,181130.234,2.311,55.107,0.060,36.166
311.000,181054.656,2.312,55.120,0.060,36.151
312.000,181012.094,2.313,55.134,0.060,36.142
313.000,180899.203,2.314,55.146,0.060,36.120
314.000,180976.844,2.315,55.159,0.060,36.135
315.000,180863.453,2.316,55.172,0.060,36.113
316.000,180897.688,2.316,55.185,0.060,36.119
317.000,180825.328,2.317,55.199,0.060,36.105
318.000,180897.766,2.318,55.214,0.060,36.119
319.000,180859.531,2.319,55.228,0.060,36.112
320.000,180857.219,2.320,55.243,0.060,36.111
321.000,180816.297,2.321,55.257,0.060,36.103
322.000,180817.797,2.322,55.272,0.060,36.103
323.000,180813.625,2.323,55.286,0.060,36.103
324.000,180736.031,2.324,55.300,0.060,36.087
325.000,180660.406,2.325,55.314,0.060,36.072
326.000,180775.469,2.326,55.328,0.060,36.095
327.000,180730.281,2.327,55.341,0.060,36.086
328.000,180694.094,2.328,55.354,0.060,36.079
329.000,180692.641,2.328,55.366,0.060,36.078
330.000,180613.812,2.329,55.377,0.060,36.062
331.000,180694.594,2.330,55.389,0.060,36.079
332.000,180690.000,2.330,55.401,0.060,36.078
333.000,180727.953,2.331,55.413,0.060,36.085
334.000,180688.641,2.332,55.424,0.060,36.077
335.000,180573.938,2.332,55.434,0.060,36.054
336.000,180613.906,2.333,55.444,0.060,36.062
337.000,180653.156,2.333,55.455,0.060,36.070
338.000,180572.875,2.334,55.465,0.060,36.054
339.000,180531.359,2.334,55.476,0.060,36.046
340.000,180569.016,2.335,55.486,0.060,36.053
341.000,180565.453,2.336,55.496,0.060,36.053
342.000,180532.750,2.336,55.506,0.060,36.046
343.000,180607.344,2.336,55.515,0.060,36.061
344.000,180568.422,2.337,55.524,0.060,36.053
345.000,180453.828,2.337,55.533,0.061,36.030
346.000,180446.188,2.338,55.542,0.061,36.029
347.000,180561.156,2.338,55.550,0.061,36.052
348.000,180522.359,2.338,55.558,0.061,36.044
349.000,180522.531,2.338,55.565,0.061,36.044
350.000,180410.594,2.338,55.572,0.061,36.022
351.000,180521.312,2.339,55.579,0.061,36.044
352.000,180557.891,2.339,55.585,0.061,36.051
353.000,180518.281,2.339,55.591,0.061,36.043
354.000,180555.594,2.339,55.597,0.061,36.051
355.000,180518.875,2.339,55.602,0.061,36.043
356.000,180516.656,2.339,55.606,0.061,36.043
357.000,180364.844,2.339,55.611,0.061,36.012
358.000,180438.859,2.339,55.615,0.061,36.027
359.000,180360.703,2.339,55.620,0.061,36.012
360.000,180475.406,2.338,55.624,0.061,36.034
361.000,180281.781,2.338,55.628,0.061,35.996
362.000,180356.953,2.338,55.632,0.061,36.011
363.000,180279.500,2.338,55.636,0.061,35.995
364.000,180316.859,2.338,55.639,0.061,36.003
365.000,180236.094,2.338,55.644,0.061,35.987
366.000,180241.406,2.337,55.648,0.061,35.988
367.000,180237.000,2.337,55.652,0.061,35.987
368.000,180197.141,2.337,55.657,0.061,35.979
369.000,180125.797,2.337,55.663,0.061,35.965
370.000,180157.938,2.337,55.669,0.061,35.971
371.000,180083.469,2.337,55.675,0.061,35.956
372.000,180234.250,2.337,55.682,0.061,35.986
373.000,180236.922,2.338,55.689,0.061,35.987
374.000,180195.906,2.338,55.697,0.061,35.979
375.000,180237.500,2.338,55.705,0.061,35.987
376.000,180081.203,2.339,55.715,0.061,35.956
377.000,180269.594,2.339,55.725,0.061,35.993
378.000,180153.938,2.339,55.735,0.061,35.970
379.000,180230.375,2.340,55.745,0.061,35.985
380.000,180230.531,2.340,55.755,0.061,35.985
381.000,180224.125,2.341,55.765,0.061,35.984
382.000,180072.594,2.341,55.773,0.061,35.954
383.000,180039.688,2.341,55.782,0.061,35.947
384.000,180225.953,2.342,55.791,0.061,35.984
385.000,180148.094,2.342,55.800,0.061,35.969
386.000,180221.047,2.342,55.808,0.061,35.983
387.000,180142.828,2.342,55.816,0.061,35.968
388.000,180106.219,2.342,55.822,0.061,35.960
389.000,180031.000,2.342,55.828,0.061,35.945
390.000,180102.156,2.343,55.835,0.061,35.960
391.000,180028.484,2.343,55.841,0.061,35.945
392.000,179989.500,2.343,55.848,0.061,35.937
393.000,180066.062,2.343,55.855,0.061,35.952
394.000,179981.453,2.343,55.862,0.061,35.935
395.000,179908.531,2.343,55.869,0.061,35.921
396.000,179942.938,2.343,55.876,0.061,35.928
397.000,179867.125,2.343,55.882,0.061,35.913
398.000,179944.156,2.343,55.888,0.061,35.928
399.000,179831.750,2.343,55.895,0.061,35.905
400.000,179831.219,2.343,55.903,0.061,35.905
401.000,179786.578,2.344,55.912,0.061,35.896
402.000,179864.719,2.344,55.922,0.061,35.912
403.000,179863.484,2.345,55.931,0.061,35.912
404.000,179788.969,2.345,55.942,0.061,35.897
405.000,179669.984,2.346,55.953,0.061,35.873
406.000,179819.406,2.346,55.965,0.061,35.903
407.000,179740.875,2.347,55.977,0.061,35.887
408.000,179819.281,2.347,55.989,0.061,35.903
409.000,179781.672,2.348,56.000,0.061,35.895
410.000,179702.906,2.349,56.013,0.061,35.880
411.000,179701.344,2.349,56.025,0.061,35.879
412.000,179665.312,2.350,56.037,0.061,35.872
413.000,179583.844,2.350,56.048,0.061,35.856
414.000,179625.016,2.351,56.060,0.061,35.864
415.000,179618.297,2.352,56.072,0.061,35.863
416.000,179697.000,2.352,56.085,0.061,35.878
417.000,179616.484,2.353,56.097,0.061,35.862
418.000,179657.469,2.353,56.108,0.061,35.870
419.000,179544.406,2.354,56.121,0.061,35.848
420.000,179540.984,2.355,56.134,0.061,35.847
421.000,179655.406,2.355,56.146,0.061,35.870
422.000,179615.344,2.356,56.159,0.061,35.862
423.000,179537.125,2.357,56.171,0.061,35.846
424.000,179534.391,2.357,56.183,0.061,35.846
425.000,179537.547,2.358,56.196,0.061,35.846
426.000,179457.703,2.359,56.208,0.061,35.830
427.000,179497.328,2.359,56.221,0.061,35.838
428.000,179498.625,2.360,56.234,0.061,35.838
429.000,179605.781,2.361,56.248,0.061,35.860
430.000,179532.781,2.361,56.260,0.061,35.845
431.000,179569.094,2.362,56.272,0.061,35.852
432.000,179452.766,2.363,56.284,0.061,35.829
433.000,179524.609,2.363,56.296,0.061,35.844
434.000,179489.531,2.364,56.308,0.061,35.837
435.000,179567.969,2.364,56.319,0.061,35.852
436.000,179526.641,2.366,56.340,0.061,35.844
437.000,179445.844,2.367,56.360,0.061,35.828
438.000,179525.609,2.369,56.378,0.062,35.844
439.000,179449.812,2.370,56.394,0.062,35.828
440.000,179559.828,2.371,56.410,0.062,35.850
441.000,179561.312,2.371,56.424,0.062,35.851
442.000,179526.078,2.372,56.435,0.062,35.844
443.000,179369.891,2.373,56.451,0.062,35.812
444.000,179487.281,2.374,56.465,0.062,35.836
445.000,179443.562,2.375,56.479,0.062,35.827
446.000,179442.422,2.375,56.491,0.062,35.827
447.000,179363.188,2.376,56.501,0.062,35.811
448.000,179478.266,2.376,56.511,0.062,35.834
449.000,179404.844,2.376,56.520,0.062,35.819
450.000,179400.594,2.376,56.529,0.062,35.818
451.000,179518.188,2.376,56.536,0.062,35.842
452.000,179404.891,2.376,56.543,0.062,35.819
453.000,179442.062,2.376,56.550,0.062,35.827
454.000,179471.250,2.377,56.558,0.062,35.832
455.000,179440.375,2.377,56.564,0.062,35.826
456.000,179360.938,2.376,56.569,0.062,35.810
457.000,179430.906,2.376,56.575,0.062,35.824
458.000,179431.984,2.376,56.578,0.062,35.825
459.000,179430.844,2.375,56.579,0.062,35.824
460.000,179430.672,2.375,56.580,0.062,35.824
461.000,179427.844,2.374,56.581,0.062,35.824
462.000,179431.938,2.373,56.582,0.062,35.825
463.000,179469.469,2.373,56.582,0.062,35.832
464.000,179393.125,2.372,56.582,0.062,35.817
465.000,179433.375,2.371,56.583,0.062,35.825
466.000,179430.922,2.371,56.586,0.062,35.824
467.000,179428.250,2.370,56.589,0.062,35.824
468.000,179310.312,2.370,56.591,0.062,35.800
469.000,179468.172,2.369,56.593,0.062,35.832
470.000,179388.906,2.369,56.596,0.062,35.816
471.000,179428.578,2.368,56.598,0.062,35.824
472.000,179424.688,2.368,56.602,0.062,35.823
473.000,179427.391,2.368,56.606,0.062,35.824
474.000,179424.250,2.367,56.610,0.062,35.823
475.000,179383.719,2.367,56.615,0.062,35.815
476.000,179464.484,2.367,56.618,0.062,35.831
477.000,179387.500,2.366,56.622,0.062,35.816
478.000,179462.359,2.366,56.628,0.062,35.831
479.000,179424.750,2.366,56.634,0.062,35.823
480.000,179387.281,2.366,56.641,0.062,35.816
481.000,179455.250,2.366,56.649,0.062,35.829
482.000,179417.281,2.367,56.660,0.062,35.822
483.000,179381.750,2.367,56.670,0.062,35.815
484.000,179417.609,2.367,56.680,0.062,35.822
485.000,179376.688,2.368,56.689,0.062,35.814
486.000,179373.016,2.368,56.696,0.062,35.813
487.000,179337.375,2.368,56.702,0.062,35.806
488.000,179342.656,2.367,56.708,0.062,35.807
489.000,179335.000,2.366,56.704,0.062,35.805
490.000,179258.078,2.365,56.701,0.062,35.790
491.000,179255.656,2.364,56.698,0.062,35.789
492.000,179220.453,2.363,56.696,0.062,35.782
493.000,179215.188,2.362,56.696,0.062,35.781
494.000,179326.703,2.362,56.697,0.062,35.804
495.000,179331.906,2.361,56.698,0.062,35.805
496.000,179333.812,2.360,56.700,0.062,35.805
497.000,179406.594,2.352,56.632,0.062,35.820
498.000,179251.047,2.345,56.574,0.061,35.789
499.000,179250.438,2.339,56.524,0.061,35.789
500.000,179213.188,2.333,56.482,0.061,35.781
501.000,179214.062,2.329,56.448,0.061,35.782
502.000,179210.312,2.325,56.423,0.061,35.781
503.000,179172.172,2.323,56.405,0.061,35.774
504.000,179247.406,2.321,56.394,0.061,35.789
505.000,179210.250,2.319,56.388,0.061,35.781
506.000,179287.047,2.318,56.388,0.061,35.797
507.000,179281.719,2.318,56.396,0.061,35.796
508.000,179208.750,2.319,56.409,0.061,35.781
509.000,179207.969,2.320,56.427,0.061,35.781
510.000,179242.422,2.321,56.443,0.061,35.788
511.000,179170.031,2.322,56.463,0.061,35.773
512.000,179242.859,2.324,56.487,0.061,35.788
513.000,179203.062,2.326,56.515,0.061,35.780
514.000,179088.203,2.329,56.547,0.061,35.757
515.000,179230.109,2.332,56.582,0.061,35.785
516.000,179201.219,2.335,56.615,0.061,35.779
517.000,179158.203,2.338,56.651,0.061,35.770
518.000,179158.125,2.341,56.687,0.061,35.770
519.000,179118.406,2.344,56.721,0.062,35.762
520.000,179077.906,2.346,56.755,0.062,35.754
521.000,179155.781,2.349,56.787,0.062,35.769
522.000,179123.344,2.352,56.818,0.062,35.763
523.000,179157.406,2.354,56.846,0.062,35.770
524.000,179080.953,2.356,56.873,0.062,35.754
525.000,179078.250,2.358,56.899,0.062,35.754
526.000,179034.875,2.360,56.925,0.062,35.745
527.000,179039.219,2.362,56.950,0.062,35.746
528.000,179040.109,2.364,56.972,0.062,35.746
529.000,178995.219,2.366,57.004,0.062,35.737
530.000,178946.250,2.367,57.015,0.062,35.727
531.000,178956.016,2.367,57.023,0.062,35.729
532.000,178997.438,2.367,57.033,0.062,35.737
533.000,178954.609,2.367,57.046,0.062,35.729
534.000,178957.875,2.373,57.105,0.062,35.729
535.000,178995.750,2.379,57.164,0.062,35.737
536.000,178912.781,2.385,57.221,0.063,35.720
537.000,178952.344,2.389,57.264,0.063,35.728
538.000,178955.438,2.392,57.302,0.063,35.728
539.000,178988.438,2.394,57.325,0.063,35.735
540.000,178954.500,2.396,57.346,0.063,35.728
541.000,178952.688,2.397,57.365,0.063,35.728
542.000,178989.844,2.393,57.335,0.063,35.735
543.000,178942.969,2.389,57.311,0.063,35.726
544.000,178868.750,2.385,57.281,0.063,35.711
545.000,178909.438,2.381,57.255,0.063,35.719
546.000,178909.234,2.378,57.236,0.063,35.719
547.000,178904.781,2.377,57.227,0.063,35.718
548.000,178833.766,2.375,57.223,0.063,35.704
549.000,178863.359,2.373,57.210,0.063,35.710
550.000,178945.781,2.371,57.199,0.063,35.727
551.000,178865.828,2.369,57.191,0.062,35.711
552.000,178828.969,2.367,57.183,0.062,35.703
553.000,178866.422,2.364,57.165,0.062,35.711
554.000,178868.844,2.352,57.062,0.062,35.712
555.000,178859.000,2.342,56.980,0.062,35.710
556.000,178892.906,2.333,56.907,0.062,35.717
557.000,178906.875,2.325,56.844,0.062,35.720
558.000,178865.453,2.319,56.798,0.061,35.712
559.000,178857.156,2.315,56.766,0.061,35.710
