0.000,0.100
1.000,0.024
2.000,0.017
3.000,0.013
4.000,0.011
5.000,0.011
6.000,0.009
7.000,0.009
8.000,0.007
9.000,0.007
10.000,0.007
11.000,0.006
12.000,0.007
13.000,0.007
14.000,0.006
15.000,0.005
16.000,0.005
17.000,0.005
18.000,0.005
19.000,0.005
20.000,0.005
21.000,0.004
22.000,0.004
23.000,0.004
24.000,0.004
25.000,0.004
26.000,0.004
27.000,0.004
28.000,0.004
29.000,0.004
30.000,0.004
31.000,0.004
32.000,0.004
33.000,0.004
34.000,0.004
35.000,0.004
36.000,0.004
37.000,0.004
38.000,0.004
39.000,0.004
40.000,0.004
41.000,0.003
42.000,0.003
43.000,0.003
44.000,0.003
45.000,0.003
46.000,0.003
47.000,0.004
48.000,0.003
49.000,0.003
50.000,0.003
51.000,0.003
52.000,0.003
53.000,0.003
54.000,0.003
55.000,0.003
56.000,0.003
57.000,0.003
58.000,0.003
59.000,0.003
60.000,0.003
61.000,0.003
62.000,0.003
63.000,0.003
64.000,0.002
65.000,0.003
66.000,0.002
67.000,0.002
68.000,0.002
69.000,0.003
70.000,0.002
71.000,0.002
72.000,0.002
73.000,0.002
74.000,0.002
75.000,0.002
76.000,0.002
77.000,0.002
78.000,0.001
79.000,0.001
80.000,0.001
81.000,0.002
82.000,0.001
83.000,0.002
84.000,0.001
85.000,0.002
86.000,0.001
87.000,0.002
88.000,0.001
89.000,0.002
90.000,0.001
91.000,0.001
92.000,0.001
93.000,0.001
94.000,0.002
95.000,0.002
96.000,0.002
97.000,0.002
98.000,0.002
99.000,0.002
100.000,0.001
101.000,0.001
102.000,0.001
103.000,0.001
104.000,0.001
105.000,0.002
106.000,0.001
107.000,0.001
108.000,0.001
109.000,0.001
110.000,0.001
111.000,0.001
112.000,0.001
113.000,0.001
114.000,0.001
115.000,0.001
116.000,0.001
117.000,0.001
118.000,0.001
119.000,0.001
120.000,0.001
121.000,0.001
122.000,0.001
123.000,0.001
124.000,0.001
125.000,0.001
126.000,0.001
127.000,0.001
128.000,0.001
129.000,0.001
130.000,0.001
131.000,0.001
132.000,0.001
133.000,0.001
134.000,0.001
135.000,0.001
136.000,0.000
137.000,0.001
138.000,0.001
139.000,0.001
140.000,0.001
141.000,0.001
142.000,0.001
143.000,0.001
144.000,0.001
145.000,0.001
146.000,0.001
147.000,0.001
148.000,0.001
149.000,0.001
150.000,0.001
151.000,0.001
152.000,0.001
153.000,0.001
154.000,0.001
155.000,0.001
156.000,0.001
157.000,0.001
158.000,0.001
159.000,0.001
160.000,0.001
161.000,0.001
162.000,0.001
163.000,0.001
164.000,0.001
165.000,0.000
166.000,0.001
167.000,0.001
168.000,0.001
169.000,0.001
170.000,0.001
171.000,0.000
172.000,0.001
173.000,0.000
174.000,0.001
175.000,0.001
176.000,0.001
177.000,0.000
178.000,0.001
179.000,0.001
180.000,0.000
181.000,0.001
182.000,0.001
183.000,0.000
184.000,0.001
185.000,0.000
186.000,0.001
187.000,0.002
188.000,0.001
189.000,0.001
190.000,0.001
191.000,0.001
192.000,0.001
193.000,0.001
194.000,0.001
195.000,0.002
196.000,0.001
197.000,0.001
198.000,0.000
199.000,0.000
200.000,0.000
201.000,0.000
202.000,0.000
