-1.148,-0.174
-1.191,-0.221
-1.232,-0.262
-1.272,-0.299
-1.309,-0.331
-1.344,-0.358
-1.376,-0.381
-1.407,-0.401
-1.434,-0.417
-1.460,-0.432
-1.482,-0.443
-1.502,-0.452
-1.520,-0.460
-1.535,-0.466
-1.547,-0.471
-1.556,-0.474
-1.562,-0.477
-1.565,-0.478
-1.565,-0.478
-1.563,-0.478
-1.557,-0.478
-1.548,-0.478
-1.536,-0.478
-1.521,-0.478
-1.503,-0.478
-1.482,-0.478
-1.457,-0.478
-1.430,-0.478
-1.399,-0.478
-1.365,-0.478
-1.328,-0.478
-1.287,-0.478
-1.244,-0.478
-1.197,-0.478
-1.148,-0.478
-1.095,-0.478
-1.039,-0.478
-0.980,-0.478
-0.918,-0.478
-0.854,-0.478
-0.786,-0.478
-0.716,-0.478
-0.642,-0.478
-0.566,-0.478
-0.488,-0.446
-0.407,-0.401
-0.323,-0.342
-0.237,-0.267
-0.148,-0.174
-0.057,-0.069
0.036,0.044
0.131,0.155
0.228,0.258
0.327,0.345
0.428,0.414
0.530,0.464
0.634,0.499
0.740,0.522
0.847,0.536
0.955,0.544
1.064,0.547
1.175,0.549
1.286,0.548
1.398,0.547
1.511,0.546
1.624,0.545
1.738,0.543
1.851,0.542
1.965,0.541
2.079,0.540
2.193,0.539
2.306,0.538
2.419,0.538
2.531,0.538
2.643,0.537
2.754,0.537
2.863,0.537
2.972,0.537
3.079,0.536
3.185,0.536
3.289,0.536
3.392,0.536
3.492,0.536
3.591,0.536
3.688,0.536
3.782,0.536
3.874,0.536
3.963,0.536
4.050,0.536
4.134,0.536
4.215,0.536
4.293,0.536
4.368,0.536
4.440,0.536
4.508,0.536
4.573,0.536
4.634,0.536
4.692,0.536
4.746,0.536
4.796,0.536
4.842,0.536
4.884,0.536
4.922,0.536
4.956,0.536
4.985,0.536
5.010,0.536
5.031,0.536
5.047,0.536
5.059,0.536
5.067,0.536
5.069,0.536
5.067,0.536
5.061,0.536
5.050,0.536
5.034,0.536
5.013,0.536
4.988,0.536
4.958,0.536
4.923,0.536
4.884,0.536
4.840,0.536
4.791,0.536
4.738,0.536
4.680,0.536
4.618,0.536
4.551,0.536
4.480,0.536
4.404,0.536
4.324,0.536
4.240,0.536
4.152,0.536
4.059,0.536
3.963,0.536
3.862,0.536
3.758,0.536
3.650,0.536
3.538,0.536
3.423,0.536
3.305,0.536
3.183,0.536
3.058,0.536
2.930,0.536
2.800,0.536
2.666,0.536
2.530,0.536
2.392,0.536
2.251,0.536
2.108,0.536
1.963,0.537
1.816,0.537
1.668,0.537
1.518,0.538
1.367,0.538
1.215,0.539
1.062,0.540
0.908,0.541
0.753,0.543
0.598,0.545
0.443,0.547
0.287,0.548
0.132,0.548
-0.023,0.545
-0.177,0.534
-0.331,0.508
-0.484,0.458
-0.636,0.373
-0.787,0.243
-0.936,0.077
-1.084,-0.101
-1.230,-0.260
-1.374,-0.380
-1.516,-0.458
-1.656,-0.505
-1.793,-0.530
-1.928,-0.542
-2.060,-0.547
-2.188,-0.549
-2.314,-0.548
-2.437,-0.547
-2.556,-0.545
-2.671,-0.544
-2.783,-0.543
-2.891,-0.542
-2.995,-0.541
-3.095,-0.540
-3.190,-0.539
-3.281,-0.539
-3.368,-0.538
-3.450,-0.538
-3.527,-0.538
-3.599,-0.537
-3.667,-0.537
-3.729,-0.537
-3.786,-0.537
-3.839,-0.537
-3.885,-0.537
-3.927,-0.537
-3.963,-0.537
-3.993,-0.537
-4.019,-0.536
-4.038,-0.536
-4.052,-0.536
-4.060,-0.536
-4.063,-0.536
-4.060,-0.536
-4.051,-0.536
-4.037,-0.536
-4.017,-0.536
-3.992,-0.536
-3.960,-0.536
-3.923,-0.536
-3.881,-0.536
-3.833,-0.536
-3.780,-0.536
-3.721,-0.536
-3.657,-0.536
-3.587,-0.536
-3.512,-0.536
-3.432,-0.536
-3.347,-0.536
-3.257,-0.536
-3.162,-0.536
-3.063,-0.536
-2.959,-0.537
-2.850,-0.537
-2.736,-0.537
-2.619,-0.537
-2.497,-0.538
-2.371,-0.538
-2.242,-0.539
-2.108,-0.540
-1.971,-0.541
