1.420,3.789
1.301,3.789
1.124,3.784
0.896,3.759
0.627,3.660
0.329,3.327
0.018,2.386
-0.291,0.530
-0.582,-0.875
-0.840,-1.904
-1.053,-2.649
-1.210,-3.155
-1.305,-3.449
-1.335,-3.538
-1.301,-3.538
-1.209,-3.538
-1.068,-3.534
-0.889,-3.519
-0.688,-3.465
-0.481,-3.330
-0.283,-3.059
-0.111,-2.613
0.022,-2.025
0.104,-1.544
0.126,-1.402
0.085,-1.402
-0.020,-1.402
-0.184,-1.679
-0.400,-2.109
-0.656,-2.527
-0.937,-2.964
-1.227,-3.384
-1.508,-4.044
-1.763,-4.789
-1.977,-5.411
-2.134,-5.870
-2.225,-6.134
-2.241,-6.183
-2.181,-6.183
-2.045,-6.183
-1.840,-6.180
-1.573,-6.160
-1.259,-6.097
-0.913,-5.917
-0.551,-5.497
-0.191,-4.598
0.151,-2.635
0.458,-0.655
0.718,0.679
0.922,1.597
1.062,2.187
1.139,2.489
1.153,2.543
1.110,2.543
1.022,2.543
0.898,2.539
0.754,2.528
0.605,2.486
0.466,2.407
0.349,2.301
0.268,2.174
0.230,2.106
0.242,2.106
0.306,2.106
0.418,2.106
0.574,2.164
0.763,2.263
0.975,2.405
1.195,2.710
1.409,3.504
1.601,4.174
1.757,4.692
1.867,5.047
1.920,5.212
1.911,5.212
1.838,5.212
1.702,5.212
1.510,5.207
1.271,5.182
0.997,5.108
0.702,4.921
0.404,4.505
0.117,3.686
-0.143,2.151
-0.363,0.740
-0.531,-0.157
-0.640,-0.683
-0.686,-0.893
-0.669,-0.893
-0.594,-0.893
-0.470,-0.889
-0.306,-0.844
-0.119,-0.621
0.077,0.043
0.265,0.945
0.428,1.589
0.552,2.003
0.624,2.231
0.635,2.265
0.580,2.265
