-2.171,-2.514
1.995,14.353
0.566,13.495
-3.013,1.486
-1.157,3.197
3.303,23.766
-4.853,-4.569
-0.858,4.081
2.532,19.729
-1.733,9.956
-1.358,9.956
-0.189,11.044
2.983,22.067
-1.278,12.314
-0.888,12.314
-0.869,12.314
4.412,31.745
4.374,31.745
2.008,28.534
0.772,24.401
1.475,24.401
2.981,27.028
-1.872,12.956
2.352,22.553
-2.508,9.839
-1.276,10.304
1.814,19.848
-2.857,8.049
-0.280,11.781
-1.724,10.894
-0.511,11.319
-5.597,-6.887
-3.543,-4.725
-1.400,2.602
1.855,17.758
-0.347,15.151
0.006,15.151
1.376,16.598
-1.759,10.506
0.567,13.485
-1.611,10.951
-3.455,3.507
-0.782,7.528
1.148,14.686
0.677,14.686
-0.024,14.344
4.785,34.428
0.826,25.912
1.957,26.176
4.476,33.297
-2.588,10.195
-2.078,10.195
3.487,27.965
-1.596,14.750
0.059,16.061
2.139,22.444
1.781,22.444
3.510,28.075
2.991,28.075
2.139,27.333
-1.545,14.989
1.590,20.485
0.629,20.485
-2.653,9.861
2.835,24.919
1.614,24.479
0.091,20.688
-0.466,18.816
-2.397,11.030
0.399,15.417
0.937,17.252
-1.662,13.455
2.324,22.701
-2.194,11.872
-4.246,1.332
2.079,20.328
-0.807,15.669
-0.252,15.669
-1.675,12.561
-3.212,6.164
2.510,22.440
-1.378,14.183
3.322,26.578
1.615,25.163
-0.630,18.089
-2.172,11.490
-1.465,11.490
-2.425,10.334
4.174,31.103
0.329,23.003
2.300,24.946
-2.535,10.229
0.362,14.920
2.356,22.606
-0.670,17.512
2.062,21.708
-2.169,11.752
-2.727,9.287
0.759,16.068
-0.758,15.034
1.284,18.000
-3.956,2.911
1.425,17.481
5.197,37.392
-0.049,23.436
0.068,23.436
0.359,23.436
-3.724,4.902
0.852,15.970
-3.211,7.041
-0.855,10.107
2.486,23.330
-1.470,14.824
1.002,18.243
2.025,21.642
0.557,20.706
-2.742,9.457
-0.665,11.688
3.919,30.536
-4.050,3.075
-0.552,9.903
-1.104,9.903
0.241,12.956
1.496,18.404
3.217,26.762
-0.540,18.983
1.625,21.479
0.999,21.479
0.949,21.479
-1.128,16.657
-1.995,12.960
