# x,p
-0.000,1.000,2.000,-1.000,-2.000
-0.634,1.000,2.000,-1.000,-2.000
-1.266,1.000,2.000,-1.000,-2.000
-1.893,1.000,2.000,-1.000,-2.000
-2.511,-0.299,-0.599,-4.898,-7.198
-3.120,-3.040,-6.080,-13.120,-18.160
-3.717,-5.726,-11.453,-21.179,-28.906
-4.298,-8.341,-16.682,-29.023,-39.364
-4.862,-10.879,-21.758,-36.637,-49.516
-5.406,-13.327,-26.654,-43.981,-59.308
-5.929,-15.681,-31.361,-51.042,-68.722
-6.428,-17.926,-35.852,-57.778,-77.704
-6.901,-20.055,-40.109,-64.163,-86.218
-7.346,-22.057,-44.114,-70.171,-94.228
-7.761,-23.924,-47.849,-75.773,-101.698
-8.146,-25.657,-51.314,-80.971,-108.628
-8.497,-27.236,-54.473,-85.710,-114.946
-8.815,-28.667,-57.335,-90.003,-120.670
-9.096,-29.932,-59.864,-93.796,-125.728
-9.341,-31.035,-62.069,-97.104,-130.138
-9.549,-31.970,-63.941,-99.911,-133.882
-9.718,-32.731,-65.462,-102.193,-136.924
-9.848,-33.316,-66.632,-103.948,-139.264
-9.938,-33.721,-67.442,-105.163,-140.884
-9.989,-33.951,-67.901,-105.852,-141.802
-9.999,-33.995,-67.991,-105.986,-141.982
-9.969,-33.995,-67.991,-105.986,-141.982
-9.898,-33.995,-67.991,-105.986,-141.982
-9.788,-33.995,-67.991,-105.986,-141.982
-9.638,-33.995,-67.991,-105.986,-141.982
-9.450,-33.995,-67.991,-105.986,-141.982
-9.224,-33.995,-67.991,-105.986,-141.982
-8.960,-33.995,-67.991,-105.986,-141.982
-8.660,-33.995,-67.991,-105.986,-141.982
-8.326,-33.995,-67.991,-105.986,-141.982
-7.958,-33.995,-67.991,-105.986,-141.982
-7.557,-33.007,-66.013,-103.020,-138.026
-7.127,-31.071,-62.143,-97.214,-130.286
-6.668,-29.006,-58.012,-91.018,-122.024
-6.182,-26.819,-53.638,-84.457,-113.276
-5.671,-24.520,-49.039,-77.559,-104.078
-5.137,-22.117,-44.233,-70.350,-94.466
-4.582,-19.619,-39.238,-62.857,-84.476
-4.009,-17.040,-34.081,-55.121,-74.162
-3.420,-14.390,-28.780,-47.170,-63.560
-2.817,-11.676,-23.353,-39.029,-52.706
-2.203,-8.913,-17.827,-30.740,-41.654
-1.580,-6.110,-12.220,-22.330,-30.440
-0.951,-3.280,-6.559,-13.839,-19.118
-0.317,-0.426,-0.853,-5.279,-7.706
0.317,2.426,4.853,3.279,3.706
0.951,5.280,10.559,11.839,15.118
1.580,8.110,16.220,20.330,26.440
2.203,10.913,21.827,28.740,37.654
2.817,13.676,27.353,37.029,48.706
3.420,16.390,32.780,45.170,59.560
4.009,19.040,38.081,53.121,70.162
4.582,21.619,43.238,60.857,80.476
5.137,24.117,48.233,68.350,90.466
